,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010
,,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9
state,county,,,,,,,,,,,,,,,,,,
1.0,57.0,1199.0,1363.0,1071.0,1213.0,1310.0,1162.0,847.0,536.0,234.0,1057.0,1279.0,902.0,953.0,1187.0,1232.0,1017.0,615.0,265.0
1.0,59.0,2108.0,2303.0,2255.0,2221.0,2091.0,1758.0,1391.0,871.0,330.0,2266.0,2228.0,2109.0,2132.0,2130.0,2003.0,1565.0,978.0,417.0
1.0,61.0,1632.0,1953.0,1433.0,1750.0,1795.0,1626.0,1199.0,797.0,344.0,1645.0,1827.0,1408.0,1512.0,1910.0,1894.0,1610.0,912.0,387.0
1.0,63.0,845.0,883.0,479.0,509.0,715.0,466.0,363.0,294.0,127.0,581.0,735.0,478.0,410.0,469.0,714.0,458.0,268.0,158.0
1.0,65.0,1406.0,1459.0,970.0,1034.0,1142.0,892.0,576.0,421.0,210.0,947.0,1238.0,857.0,799.0,992.0,1139.0,857.0,423.0,214.0
1.0,67.0,1059.0,1181.0,920.0,1022.0,1145.0,1023.0,660.0,519.0,225.0,1038.0,1148.0,818.0,1023.0,1086.0,1224.0,1136.0,568.0,261.0
1.0,69.0,6302.0,6511.0,5180.0,6121.0,6406.0,5101.0,3339.0,2259.0,951.0,7149.0,6928.0,6033.0,6164.0,6718.0,6670.0,4990.0,2781.0,1307.0
1.0,71.0,3600.0,3756.0,3399.0,3812.0,3941.0,3420.0,2450.0,1372.0,530.0,3240.0,3673.0,2773.0,3293.0,3680.0,3909.0,3180.0,1739.0,652.0
1.0,73.0,45636.0,47198.0,44839.0,46163.0,48651.0,34125.0,21173.0,16966.0,7332.0,43524.0,44287.0,45522.0,41978.0,41769.0,43737.0,28054.0,14239.0,8703.0
1.0,75.0,931.0,1195.0,979.0,1096.0,1129.0,931.0,754.0,429.0,236.0,895.0,909.0,724.0,798.0,1012.0,1092.0,886.0,574.0,207.0
1.0,77.0,5473.0,6189.0,5780.0,5994.0,6258.0,5098.0,3672.0,2583.0,1033.0,5290.0,6204.0,6235.0,5078.0,6005.0,6233.0,4985.0,2958.0,1391.0
1.0,79.0,2457.0,2678.0,2113.0,2782.0,2434.0,2107.0,1397.0,797.0,301.0,2136.0,2384.0,1926.0,2033.0,2633.0,2415.0,1882.0,1019.0,363.0
1.0,81.0,7472.0,9579.0,14353.0,7781.0,6984.0,5128.0,2999.0,1679.0,654.0,8850.0,11076.0,16298.0,8405.0,8514.0,7419.0,5118.0,2481.0,965.0
1.0,83.0,4595.0,4669.0,4712.0,5869.0,5276.0,3867.0,2502.0,1358.0,485.0,5493.0,5615.0,5392.0,6006.0,6833.0,5762.0,3995.0,2063.0,751.0
1.0,85.0,992.0,1264.0,713.0,824.0,911.0,625.0,506.0,319.0,148.0,718.0,823.0,600.0,562.0,742.0,830.0,561.0,333.0,120.0
1.0,87.0,1673.0,2017.0,1821.0,1155.0,1443.0,1191.0,796.0,636.0,343.0,1114.0,1693.0,1600.0,999.0,1138.0,1420.0,1076.0,505.0,281.0
1.0,89.0,19984.0,20548.0,17465.0,22061.0,21702.0,14996.0,10365.0,5797.0,2099.0,21537.0,24504.0,24243.0,20379.0,25015.0,22852.0,14079.0,8163.0,3548.0
1.0,91.0,1719.0,1888.0,1175.0,1298.0,1502.0,1227.0,886.0,599.0,275.0,1352.0,1589.0,1059.0,1042.0,1322.0,1469.0,1105.0,652.0,323.0
